"lakeid","sampledate","mean_DOC"
"SP",1995-03-24,2.57
"SP",1995-05-02,3.1175
"SP",1995-05-31,3.05333333333333
"SP",1995-06-27,3.28
"SP",1995-07-24,3.51833333333333
"SP",1995-08-22,3.77333333333333
"SP",1995-09-19,3.69166666666667
"SP",1995-10-18,3.592
"SP",1995-11-13,3.18
"SP",1996-01-24,2.95333333333333
"SP",1996-02-21,3.29
"SP",1996-04-01,3.46333333333333
"SP",1996-05-14,2.99333333333333
"SP",1996-06-10,3.15
"SP",1996-07-10,3.26
"SP",1996-08-08,3.48333333333333
"SP",1996-09-05,3.46
"SP",1996-09-30,3.265
"SP",1996-11-06,3.27333333333333
"SP",1997-01-14,3.39
"SP",1997-02-17,3.63333333333333
"SP",1997-03-25,4.28
"SP",1997-05-06,3.15
"SP",1997-06-04,3.135
"SP",1997-07-01,3.29166666666667
"SP",1997-07-29,3.395
"SP",1997-08-28,3.52833333333333
"SP",1997-09-24,3.336
"SP",1997-10-24,3.5075
"SP",1997-11-10,3.3
"SP",1998-01-12,3.41
"SP",1998-02-23,3.435
"SP",1998-03-18,3.32333333333333
"SP",1998-04-20,3.22666666666667
"SP",1998-05-19,2.98666666666667
"SP",1998-06-15,3.39833333333333
"SP",1998-07-14,3.536
"SP",1998-08-12,3.62
"SP",1998-09-09,3.875
"SP",1998-10-06,3.826
"SP",1998-11-12,3.58
"SP",1999-01-18,3.14333333333333
"SP",1999-02-23,3.29333333333333
"SP",1999-03-24,4.10333333333333
"SP",1999-05-04,2.91333333333333
"SP",1999-06-02,3.235
"SP",1999-07-01,3.41333333333333
"SP",1999-07-28,3.29833333333333
"SP",1999-08-23,3.44666666666667
"SP",1999-09-23,3.40333333333333
"SP",1999-10-19,3.4325
"SP",1999-11-10,3.32333333333333
"SP",2000-01-18,3.75
"SP",2000-02-22,3.38666666666667
"SP",2000-04-06,2.78
"SP",2000-05-02,3.40666666666667
"SP",2000-05-30,3.22
"SP",2000-06-27,3.385
"SP",2000-07-26,3.69666666666667
"SP",2000-08-21,3.74333333333333
"SP",2000-09-18,3.81833333333333
"SP",2000-10-17,3.776
"SP",2000-11-16,3.39
"SP",2001-01-22,3.44666666666667
"SP",2001-02-28,3.11
"SP",2001-04-03,3.23
"SP",2001-04-30,3.42333333333333
"SP",2001-05-29,3.14
"SP",2001-06-26,3.15166666666667
"SP",2001-07-24,3.39166666666667
"SP",2001-08-20,3.43333333333333
"SP",2001-09-18,3.55833333333333
"SP",2001-10-15,3.5125
"SP",2001-11-15,3.37333333333333
"SP",2002-01-16,3.28666666666667
"SP",2002-02-28,3.17666666666667
"SP",2002-04-01,3.03
"SP",2002-04-23,2.93
"SP",2002-05-22,3.20666666666667
"SP",2002-06-19,3.325
"SP",2002-07-17,3.28833333333333
"SP",2002-08-14,3.65
"SP",2002-09-12,3.43
"SP",2002-10-09,2.732
"SP",2002-11-07,3.25
"SP",2003-01-15,3.84666666666667
"SP",2003-03-06,3.68666666666667
"SP",2003-04-02,3.26333333333333
"SP",2003-04-29,3.22
"SP",2003-05-30,3.394
"SP",2003-06-23,3.56
"SP",2003-07-21,3.61833333333333
"SP",2003-08-20,3.99
"SP",2003-09-16,3.484
"SP",2003-10-14,3.8225
"SP",2003-11-13,5.68333333333333
"SP",2004-01-12,3.26333333333333
"SP",2004-02-18,3.77333333333333
"SP",2004-04-07,3.45333333333333
"SP",2004-04-30,3.16
"SP",2004-05-24,3.182
"SP",2004-06-22,3.195
"SP",2004-07-21,3.37166666666667
"SP",2004-08-16,3.43666666666667
"SP",2004-09-13,3.34666666666667
"SP",2004-10-11,3.4625
"SP",2004-11-10,3.11666666666667
"SP",2005-01-19,3.12333333333333
"SP",2005-02-25,3.13
"SP",2005-04-06,3.39333333333333
"SP",2005-04-20,3.04333333333333
"SP",2005-05-19,3.37
"SP",2005-06-13,3.638
"SP",2005-07-12,3.515
"SP",2005-08-09,3.375
"SP",2005-09-08,3.558
"SP",2005-10-03,3.592
"SP",2005-11-15,3.33666666666667
"SP",2006-01-17,2.76
"SP",2006-02-13,12.07
"SP",2006-03-31,2.3
"SP",2006-04-20,2.67
"SP",2006-05-18,3.236
"SP",2006-07-12,3.28
"SP",2006-08-09,3.17166666666667
"SP",2006-09-08,2.9175
"SP",2006-10-04,3.0375
"SP",2006-10-30,3.03666666666667
"SP",2007-01-15,2.81666666666667
"SP",2007-02-20,2.70333333333333
"SP",2007-03-28,1.94
"SP",2007-04-24,2.73333333333333
"SP",2007-05-21,2.85833333333333
"SP",2007-06-19,2.89166666666667
"SP",2007-07-16,3.19333333333333
"SP",2007-07-23,3.04166666666667
"SP",2007-08-13,2.88666666666667
"SP",2007-09-11,3.112
"SP",2007-10-10,2.68666666666667
"SP",2007-11-12,2.95666666666667
"SP",2008-01-17,3.22666666666667
"SP",2008-03-03,3.02
"SP",2008-03-27,3.12333333333333
"SP",2008-05-13,3.31666666666667
"SP",2008-06-02,3.07833333333333
"SP",2008-07-01,3.35833333333333
"SP",2008-07-29,3.21666666666667
"SP",2008-08-25,3.38666666666667
"SP",2008-09-23,3.038
"SP",2008-10-20,3.1725
"SP",2008-11-12,3.21333333333333
"SP",2009-01-20,3.61666666666667
"SP",2009-02-24,3.23333333333333
"SP",2009-03-20,2.95
"SP",2009-04-29,3.17
"SP",2009-05-27,2.84
"SP",2009-06-25,3.238
"SP",2009-07-22,3.43166666666667
"SP",2009-08-19,3.28333333333333
"SP",2009-09-17,2.99333333333333
"SP",2009-10-14,3.115
"SP",2009-11-11,3.29
"SP",2010-01-12,3.32
"SP",2010-02-11,3.36666666666667
"SP",2010-04-12,3.23
"SP",2010-05-10,3.078
"SP",2010-06-08,2.78833333333333
"SP",2010-07-06,2.74833333333333
"SP",2010-08-03,2.69166666666667
"SP",2010-09-01,2.82
"SP",2010-09-28,2.73
"SP",2010-10-26,13.66
"SP",2010-11-11,10.63
"SP",2011-02-14,2.65
"SP",2011-03-21,2.71666666666667
"SP",2011-05-03,2.59
"SP",2011-06-03,2.66833333333333
"SP",2011-06-28,2.4
"SP",2011-08-22,2.62166666666667
"SP",2012-01-12,2.76
"SP",2012-02-21,2.48666666666667
"SP",2012-04-02,2.71333333333333
"SP",2012-05-02,2.68
"SP",2012-05-31,2.49
"SP",2012-06-27,2.70666666666667
"SP",2012-07-25,2.91333333333333
"SP",2012-08-23,2.58833333333333
"SP",2012-09-17,2.742
"SP",2012-10-19,2.67333333333333
"SP",2012-11-12,2.76333333333333
"SP",2013-01-14,2.98333333333333
"SP",2013-02-25,2.99666666666667
"SP",2013-03-29,14.03
"SP",2013-05-16,2.5
"SP",2013-06-11,3.23333333333333
"SP",2013-07-08,2.58833333333333
"SP",2013-08-05,2.88833333333333
"SP",2013-09-04,2.95333333333333
"SP",2013-10-02,2.20166666666667
"SP",2013-10-29,2.8475
"SP",2013-11-13,3.24333333333333
"SP",2014-01-30,2.99333333333333
"SP",2014-02-17,2.97333333333333
"SP",2014-03-24,2.76333333333333
"SP",2014-05-19,2.47
"SP",2014-06-17,2.82166666666667
"SP",2014-07-14,2.74166666666667
"SP",2014-08-12,2.645
"SP",2014-09-08,2.475
"SP",2014-10-08,2.60833333333333
"SP",2014-11-10,2.87333333333333
"SP",2015-01-14,2.58333333333333
"SP",2015-02-24,2.78
"SP",2015-03-24,2.65666666666667
"SP",2015-04-23,2.52
"SP",2015-05-18,3.09333333333333
"SP",2015-06-17,2.68666666666667
"SP",2015-07-15,2.914
"SP",2015-08-11,2.92833333333333
"SP",2015-09-08,3.20333333333333
"SP",2015-10-07,2.984
"SP",2015-11-17,2.73333333333333
"SP",2016-01-21,3.35
"SP",2016-03-07,2.58
"SP",2016-04-26,2.59666666666667
"SP",2016-05-24,2.675
"SP",2016-06-20,2.745
"SP",2016-07-21,2.72666666666667
"SP",2016-08-18,2.59166666666667
"SP",2016-09-12,3.0125
"SP",2016-10-12,2.77333333333333
"SP",2016-11-16,2.56666666666667
"SP",2017-01-17,2.61
"SP",2017-02-22,2.67
"SP",2017-03-27,2.64
"SP",2017-04-17,2.75
"SP",2017-05-17,2.92333333333333
"SP",2017-06-12,3.16333333333333
"SP",2017-07-10,3.336
"SP",2017-08-09,3.22166666666667
"SP",2017-09-05,3.1
"SP",2017-10-02,3.06833333333333
"SP",2017-11-13,3.03666666666667
"SP",2018-01-15,3.04333333333333
"SP",2018-02-22,3.19333333333333
"SP",2018-03-26,3.36
"SP",2018-05-15,2.87666666666667
"SP",2018-06-11,3.215
"SP",2018-07-11,3.36166666666667
"SP",2018-08-07,3.055
"SP",2018-09-05,2.995
"SP",2018-10-02,3.05
"SP",2018-11-12,3.12
"SP",2019-01-22,3.15
"SP",2019-02-19,3.07
"SP",2019-03-28,3.13333333333333
"SP",2019-05-08,2.91
"SP",2019-06-04,3.20666666666667
"SP",2019-07-03,3.57666666666667
"SP",2019-07-30,3.42
"SP",2019-08-26,3.36833333333333
"SP",2019-09-23,3.34833333333333
"SP",2019-10-23,3.336
"SP",2019-11-15,3.09
"SP",2020-01-14,3.36666666666667
"SP",2020-02-17,3.01666666666667
"SP",2020-05-04,2.92666666666667
"SP",2020-06-02,3.18833333333333
"SP",2020-07-03,3.37166666666667
"SP",2020-08-03,3.41333333333333
"SP",2020-09-07,3.52333333333333
"SP",2020-10-13,3.35
"SP",2020-11-03,3.28333333333333
"SP",2021-01-18,3.12666666666667
"SP",2021-02-22,3.08666666666667
"SP",2021-04-06,3.08333333333333
"SP",2021-05-03,3.29
"SP",2021-06-01,3.435
"SP",2021-06-30,3.33833333333333
"SP",2021-07-28,3.54666666666667
"SP",2021-08-25,3.45333333333333
"SP",2021-09-21,3.33833333333333
"SP",2021-10-20,3.24
"SP",2021-11-19,3.33
"SP",2022-01-27,3.15
"SP",2022-02-15,3.11666666666667
"SP",2022-03-14,3.06666666666667
"SP",2022-05-06,3.61666666666667
"SP",2022-06-01,3.08833333333333
"SP",2022-06-27,3.20666666666667
"SP",2022-07-25,3.18
"SP",2022-08-29,4.36
"SP",2022-09-19,3.05833333333333
"SP",2022-11-17,2.93
"TB",1985-08-21,17.9325
"TB",1986-02-25,19.3633333333333
"TB",1986-04-21,19.1266666666667
"TB",1986-05-21,18.8825
"TB",1986-06-16,18.9775
"TB",1986-07-15,18.025
"TB",1986-08-13,19.4525
"TB",1986-09-08,19.075
"TB",1986-10-06,18.9575
"TB",1986-11-07,17.5566666666667
"TB",1987-01-15,18.2933333333333
"TB",1987-02-23,19.28
"TB",1987-03-20,19.5533333333333
"TB",1987-04-13,17.0633333333333
"TB",1987-05-18,17.67
"TB",1987-06-22,16.0033333333333
"TB",1987-07-16,16.045
"TB",1987-08-12,17.5325
"TB",1987-09-10,16.8825
"TB",1987-10-06,16.715
"TB",1987-11-02,17.4666666666667
"TB",1988-01-14,16.3625
"TB",1988-03-01,17.3325
"TB",1988-03-23,16.31
"TB",1988-04-21,14.9333333333333
"TB",1988-05-24,14.7575
"TB",1988-06-20,14.6425
"TB",1988-07-20,15.2725
"TB",1988-08-16,14.74
"TB",1988-09-15,13.3025
"TB",1988-10-11,14.49
"TB",1988-11-03,13.2433333333333
"TB",1989-01-17,15.2066666666667
"TB",1989-03-06,14.65
"TB",1989-03-27,14.6366666666667
"TB",1989-05-03,13.7133333333333
"TB",1989-05-29,16.1375
"TB",1989-06-27,15.76
"TB",1989-07-24,16.6175
"TB",1989-08-21,17.2675
"TB",1989-09-20,15.585
"TB",1989-10-16,16.11
"TB",1989-11-07,12.99
"TB",1990-01-15,14.2566666666667
"TB",1990-02-28,14.0333333333333
"TB",1990-03-27,13.98
"TB",1990-05-01,6.785
"TB",1990-05-30,15.6
"TB",1990-06-27,15.165
"TB",1990-07-24,15.1625
"TB",1990-08-22,17.36
"TB",1990-09-17,16.5725
"TB",1990-10-16,13.8875
"TB",1990-11-08,18.4366666666667
"TB",1991-01-16,19.5633333333333
"TB",1991-02-20,19.1766666666667
"TB",1991-03-21,19.3566666666667
"TB",1991-05-09,18.4766666666667
"TB",1991-06-05,18.8775
"TB",1991-07-02,20.305
"TB",1991-07-29,22.43
"TB",1991-08-26,20.5675
"TB",1991-09-24,20.8925
"TB",1991-10-28,20.73
"TB",1991-11-04,20.9166666666667
"TB",1992-01-15,20.12
"TB",1992-02-26,23.9733333333333
"TB",1992-03-23,24.2966666666667
"TB",1992-05-04,19.26
"TB",1992-06-01,22.2225
"TB",1992-07-07,22.7975
"TB",1992-07-31,23.6975
"TB",1992-08-27,22.545
"TB",1992-09-24,23.37
"TB",1992-10-21,23.44
"TB",1992-11-05,19.51
"TB",1993-01-14,19.9466666666667
"TB",1993-02-24,20.67
"TB",1993-03-23,19.75
"TB",1993-05-03,20.27
"TB",1993-06-03,20.63
"TB",1993-06-28,20.33
"TB",1993-07-26,20.22
"TB",1993-08-23,20.4875
"TB",1993-09-22,20.6975
"TB",1993-10-19,20.445
"TB",1993-11-02,18.97
"TB",1994-01-17,19.93
"TB",1994-02-24,21.17
"TB",1994-03-28,19.7066666666667
"TB",1994-05-03,19.1533333333333
"TB",1994-06-02,20.13
"TB",1994-06-28,19.6375
"TB",1994-07-25,18.325
"TB",1994-08-22,19.4075
"TB",1994-09-20,18.9325
"TB",1994-10-18,20.5625
"TB",1994-11-14,20.9933333333333
"TB",1995-01-12,21.8566666666667
"TB",1995-02-14,21.924
"TB",1995-03-20,19.98
"TB",1995-05-01,20.56
"TB",1995-06-01,23.0475
"TB",1995-06-28,22.96
"TB",1995-07-25,22.5425
"TB",1995-08-21,23.3475
"TB",1995-09-19,22.8225
"TB",1995-10-17,22.2925
"TB",1995-11-09,21.9733333333333
"TB",1996-01-17,22.15
"TB",1996-02-21,21.9033333333333
"TB",1996-04-02,22.35
"TB",1996-05-10,19.6233333333333
"TB",1996-06-12,22.4625
"TB",1996-07-11,21.6
"TB",1996-08-06,22.99
"TB",1996-09-04,23.0325
"TB",1996-10-03,22.1075
"TB",1996-11-04,21.7766666666667
"TB",1997-01-21,23.045
"TB",1997-02-18,21.1733333333333
"TB",1997-03-24,21.8866666666667
"TB",1997-05-05,23.1966666666667
"TB",1997-06-04,23.5225
"TB",1997-07-03,22.975
"TB",1997-07-28,21.9125
"TB",1997-08-25,21.0966666666667
"TB",1997-09-24,24.61
"TB",1997-10-21,23.715
"TB",1997-11-06,24.69
"TB",1998-01-19,24.1166666666667
"TB",1998-02-18,24.3533333333333
"TB",1998-03-16,23.6133333333333
"TB",1998-04-21,22.67
"TB",1998-05-20,22.14
"TB",1998-06-17,23.3775
"TB",1998-07-14,21.7725
"TB",1998-08-10,22.8225
"TB",1998-09-10,26.0333333333333
"TB",1998-10-06,22.8575
"TB",1998-11-12,20.8566666666667
"TB",1999-01-22,20.5433333333333
"TB",1999-02-24,20.4233333333333
"TB",1999-03-23,20.9233333333333
"TB",1999-05-06,19.1625
"TB",1999-06-03,21.4925
"TB",1999-06-14,22.4375
"TB",1999-07-26,20.59
"TB",1999-08-26,22.955
"TB",1999-09-20,24.0425
"TB",1999-10-21,23.1025
"TB",1999-11-04,21.9833333333333
"TB",2000-01-27,23.51
"TB",2000-02-21,20.42
"TB",2000-04-05,21.8633333333333
"TB",2000-05-03,23.355
"TB",2000-06-02,22.475
"TB",2000-06-26,22.6775
"TB",2000-07-25,22.9425
"TB",2000-08-23,23.2425
"TB",2000-09-20,23.7075
"TB",2000-10-17,24.41
"TB",2000-11-14,22.8033333333333
"TB",2001-01-24,23.4966666666667
"TB",2001-02-19,22.9366666666667
"TB",2001-04-03,25.5933333333333
"TB",2001-05-01,24.6233333333333
"TB",2001-05-30,25.0675
"TB",2001-06-25,24.865
"TB",2001-07-23,24.7675
"TB",2001-08-21,25.6775
"TB",2001-09-18,26.4925
"TB",2001-10-16,24.3825
"TB",2001-11-16,25.0075
"TB",2002-01-17,25.2
"TB",2002-03-06,24.4966666666667
"TB",2002-04-12,22.465
"TB",2002-04-24,23.81
"TB",2002-05-22,26.9225
"TB",2002-06-17,25.5975
"TB",2002-07-16,26.79
"TB",2002-08-12,25.8825
"TB",2002-09-10,26.64
"TB",2002-10-07,25.1675
"TB",2002-11-04,25.8933333333333
"TB",2003-02-04,29.18
"TB",2003-02-20,29.5566666666667
"TB",2003-04-02,26.9666666666667
"TB",2003-05-05,26.4
"TB",2003-05-27,27.4425
"TB",2003-06-24,26.86
"TB",2003-07-21,28.1275
"TB",2003-08-20,27.5325
"TB",2003-09-19,26.5
"TB",2003-10-14,27.4325
"TB",2003-11-07,27.3266666666667
"TB",2004-01-21,24.6
"TB",2004-02-19,26.45
"TB",2004-03-29,24.84
"TB",2004-04-26,26.3733333333333
"TB",2004-05-25,27.56
"TB",2004-06-21,28.66
"TB",2004-07-19,27.5775
"TB",2004-08-17,27.3
"TB",2004-09-10,27.53
"TB",2004-10-12,24.16
"TB",2004-11-11,24.47
"TB",2005-01-20,25.21
"TB",2005-02-15,25.3033333333333
"TB",2005-03-31,25.14
"TB",2005-04-18,28.265
"TB",2005-05-18,25.9525
"TB",2005-06-16,25.255
"TB",2005-07-11,24.145
"TB",2005-08-08,26.1075
"TB",2005-09-08,25.8575
"TB",2005-10-05,25.0925
"TB",2005-11-17,23.04
"TB",2006-01-12,23.33
"TB",2006-02-22,22.0066666666667
"TB",2006-03-29,20.7333333333333
"TB",2006-04-18,23.4166666666667
"TB",2006-05-18,24.6175
"TB",2006-07-11,27.055
"TB",2006-09-07,24.75
"TB",2006-10-02,26.635
"TB",2006-11-01,25.3566666666667
"TB",2007-01-23,20.9966666666667
"TB",2007-02-21,21.2733333333333
"TB",2007-03-27,19.37
"TB",2007-04-25,19.8866666666667
"TB",2007-05-22,21.3575
"TB",2007-06-18,20.1425
"TB",2007-07-17,21.565
"TB",2007-08-13,28.53
"TB",2007-09-13,18.87
"TB",2007-10-09,20.105
"TB",2007-11-15,18.9233333333333
"TB",2008-01-28,19.2833333333333
"TB",2008-02-25,13.5033333333333
"TB",2008-03-27,19.3133333333333
"TB",2008-05-08,25.77
"TB",2008-06-03,21.5725
"TB",2008-06-30,21.2075
"TB",2008-07-28,22.7433333333333
"TB",2008-08-26,21.985
"TB",2008-09-23,23.23
"TB",2008-10-21,22.88
"TB",2008-11-11,21.8566666666667
"TB",2009-01-22,20.7566666666667
"TB",2009-02-17,18.86
"TB",2009-03-25,19.2133333333333
"TB",2009-04-28,21.9366666666667
"TB",2009-05-29,16.12
"TB",2009-06-22,20.1075
"TB",2009-07-21,18.46
"TB",2009-08-17,17.7725
"TB",2009-09-15,16.8675
"TB",2009-10-12,11.3775
"TB",2009-11-16,15.6933333333333
"TB",2010-01-14,12.1233333333333
"TB",2010-02-22,16.7533333333333
"TB",2010-04-13,14.9233333333333
"TB",2010-05-11,9.3475
"TB",2010-06-10,15.285
"TB",2010-07-07,15.715
"TB",2010-08-03,14.6625
"TB",2010-09-01,17.1375
"TB",2010-09-28,18.6575
"TB",2010-10-26,16.53
"TB",2010-11-15,19.0966666666667
"TB",2011-01-24,19.26
"TB",2011-02-15,18.8866666666667
"TB",2011-03-16,21.1
"TB",2011-05-03,19.9333333333333
"TB",2011-06-01,19.755
"TB",2011-06-27,18.2975
"TB",2011-08-23,19.86
"TB",2011-09-20,29.46
"TB",2012-01-10,20.98
"TB",2012-02-20,18.5733333333333
"TB",2012-04-02,20.93
"TB",2012-05-02,19.39
"TB",2012-05-30,20.105
"TB",2012-06-26,20.185
"TB",2012-07-23,19.6875
"TB",2012-08-21,20.0975
"TB",2012-09-19,19.21
"TB",2012-10-16,20.785
"TB",2012-11-05,18.0966666666667
"TB",2013-01-28,20.29
"TB",2013-02-18,18.2033333333333
"TB",2013-03-27,21.1633333333333
"TB",2013-05-13,17.1833333333333
"TB",2013-06-13,18.505
"TB",2013-07-10,21.4425
"TB",2013-08-06,20.9825
"TB",2013-09-04,23.465
"TB",2013-09-30,17.0925
"TB",2013-10-29,24.2566666666667
"TB",2013-11-08,27.4933333333333
"TB",2014-01-24,24.58
"TB",2014-02-20,24.07
"TB",2014-03-28,24.6233333333333
"TB",2014-05-21,23.17
"TB",2014-06-16,25.04
"TB",2014-07-16,26.4075
"TB",2014-08-11,25.195
"TB",2014-09-09,23.9975
"TB",2014-10-06,24.9875
"TB",2014-11-07,24.36
"TB",2015-01-20,25.1
"TB",2015-03-06,27.5366666666667
"TB",2015-03-24,27.5866666666667
"TB",2015-04-21,22.9033333333333
"TB",2015-05-21,29.42
"TB",2015-06-17,26.5575
"TB",2015-07-15,24.3775
"TB",2015-08-11,25.955
"TB",2015-09-10,27.4425
"TB",2015-10-05,28.255
"TB",2015-11-17,27.19
"TB",2016-01-25,25.23
"TB",2016-02-24,26.275
"TB",2016-04-22,27.3833333333333
"TB",2016-05-24,28.305
"TB",2016-06-22,27.1425
"TB",2016-07-19,28.2875
"TB",2016-08-16,27.9725
"TB",2016-09-14,27.6133333333333
"TB",2016-10-10,27.63
"TB",2016-11-16,29.1566666666667
"TB",2017-01-20,25.5366666666667
"TB",2017-02-17,27.7033333333333
"TB",2017-03-29,27.2533333333333
"TB",2017-04-19,26.7266666666667
"TB",2017-05-18,28.9525
"TB",2017-06-15,30.2775
"TB",2017-07-10,33.79
"TB",2017-08-07,29.7533333333333
"TB",2017-09-06,29.7375
"TB",2017-10-02,30.715
"TB",2017-11-06,31.0733333333333
"TB",2018-01-19,29.62
"TB",2018-02-23,31.54
"TB",2018-03-28,31.7533333333333
"TB",2018-05-16,28.9066666666667
"TB",2018-06-12,30.8325
"TB",2018-07-10,30.2675
"TB",2018-08-06,30.6475
"TB",2018-09-06,30.965
"TB",2018-10-01,29.6325
"TB",2018-11-06,30.1166666666667
"TB",2019-01-14,31.98
"TB",2019-02-22,30.4266666666667
"TB",2019-03-25,31.5133333333333
"TB",2019-05-06,30.01
"TB",2019-06-04,30.165
"TB",2019-07-01,30.4175
"TB",2019-07-29,30.17
"TB",2019-08-26,29.5975
"TB",2019-09-24,29.1825
"TB",2019-10-23,29.1025
"TB",2019-11-05,31.86
"TB",2020-01-22,29.3366666666667
"TB",2020-02-17,28.75
"TB",2020-04-30,28.2733333333333
"TB",2020-06-03,30.05
"TB",2020-07-01,31.2225
"TB",2020-08-05,32.1775
"TB",2020-09-09,32.2625
"TB",2020-10-12,30.515
"TB",2020-10-28,33.3566666666667
"TB",2021-01-20,33.6266666666667
"TB",2021-02-25,34.2566666666667
"TB",2021-04-09,30.2566666666667
"TB",2021-05-05,31.5875
"TB",2021-06-04,31.5433333333333
"TB",2021-06-30,22.4433333333333
"TB",2021-07-28,31.8575
"TB",2021-08-24,31.565
"TB",2021-09-23,31.775
"TB",2021-10-18,29.85
"TB",2021-11-16,32.8766666666667
"TB",2022-02-07,28.8866666666667
"TB",2022-02-16,29.52
"TB",2022-03-15,28.0833333333333
"TB",2022-05-06,27.93
"TB",2022-06-02,29.2325
"TB",2022-06-29,29.3775
"TB",2022-07-26,30.055
"TB",2022-08-26,28.975
"TB",2022-09-20,30.245
"TB",2022-10-17,30.6725
"TB",2022-11-15,30.16
"TR",1985-08-20,2.855
"TR",1986-03-04,2.5725
"TR",1986-04-22,2.77
"TR",1986-05-21,2.784
"TR",1986-06-17,2.59166666666667
"TR",1986-07-15,2.64
"TR",1986-08-12,3.10333333333333
"TR",1986-09-09,2.63333333333333
"TR",1986-10-06,2.79333333333333
"TR",1986-11-04,2.7275
"TR",1987-01-13,2.6675
"TR",1987-02-26,2.744
"TR",1987-03-26,2.77
"TR",1987-04-22,2.50666666666667
"TR",1987-05-19,2.83833333333333
"TR",1987-06-12,2.68166666666667
"TR",1987-07-15,2.805
"TR",1987-08-10,3.08555555555556
"TR",1987-09-09,2.84
"TR",1987-10-08,2.70666666666667
"TR",1987-11-03,2.6825
"TR",1988-01-18,2.766
"TR",1988-03-03,3.02444444444444
"TR",1988-04-07,2.525
"TR",1988-04-28,2.6525
"TR",1988-05-23,2.885
"TR",1988-06-21,2.99833333333333
"TR",1988-07-19,3.10833333333333
"TR",1988-08-15,3.31666666666667
"TR",1988-09-14,2.885
"TR",1988-10-12,2.87
"TR",1988-11-07,2.9
"TR",1989-01-16,2.8525
"TR",1989-02-21,3.5625
"TR",1989-03-28,3.0675
"TR",1989-05-03,2.7425
"TR",1989-05-31,2.65833333333333
"TR",1989-06-28,2.89666666666667
"TR",1989-07-26,3.31333333333333
"TR",1989-08-23,3.21166666666667
"TR",1989-09-18,2.72333333333333
"TR",1989-10-17,2.6025
"TR",1989-11-13,2.8075
"TR",1990-01-16,2.8925
"TR",1990-02-21,2.6925
"TR",1990-03-30,2.6375
"TR",1990-05-02,2.7775
"TR",1990-05-29,2.72833333333333
"TR",1990-06-25,2.74333333333333
"TR",1990-07-23,2.84833333333333
"TR",1990-08-20,2.88
"TR",1990-09-18,2.93
"TR",1990-10-15,2.68
"TR",1990-11-13,2.75333333333333
"TR",1991-01-15,2.995
"TR",1991-02-20,2.7675
"TR",1991-04-01,2.6325
"TR",1991-05-08,2.81
"TR",1991-06-04,3.025
"TR",1991-07-03,3.04166666666667
"TR",1991-07-31,3.13
"TR",1991-08-28,3.14666666666667
"TR",1991-09-27,2.768
"TR",1991-11-11,3.12
"TR",1992-01-14,3.0825
"TR",1992-03-04,2.905
"TR",1992-03-25,2.765
"TR",1992-05-11,2.6675
"TR",1992-06-03,2.79166666666667
"TR",1992-07-06,3.06166666666667
"TR",1992-07-27,2.73333333333333
"TR",1992-08-24,2.835
"TR",1992-09-21,2.77
"TR",1992-10-19,2.68166666666667
"TR",1992-11-10,2.765
"TR",1993-01-12,2.745
"TR",1993-03-01,2.645
"TR",1993-03-22,2.6075
"TR",1993-05-10,2.805
"TR",1993-06-01,3.095
"TR",1993-06-29,2.99
"TR",1993-07-27,2.85833333333333
"TR",1993-08-25,2.96333333333333
"TR",1993-09-20,2.73666666666667
"TR",1993-10-18,2.79333333333333
"TR",1993-11-08,2.8975
"TR",1994-01-27,2.83
"TR",1994-02-23,2.73
"TR",1994-04-04,2.6475
"TR",1994-05-04,2.63
"TR",1994-06-03,2.73
"TR",1994-06-28,3.145
"TR",1994-07-26,3.11
"TR",1994-08-23,2.93
"TR",1994-09-19,2.80166666666667
"TR",1994-10-19,2.832
"TR",1994-11-15,2.7425
"TR",1995-01-10,2.6775
"TR",1995-02-16,2.6825
"TR",1995-03-21,2.7575
"TR",1995-05-04,2.7925
"TR",1995-06-01,2.71833333333333
"TR",1995-06-29,3.01
"TR",1995-07-26,3.07833333333333
"TR",1995-08-24,3.115
"TR",1995-09-21,2.85666666666667
"TR",1995-10-18,2.775
"TR",1995-11-15,2.87
"TR",1996-01-26,2.745
"TR",1996-02-22,2.7025
"TR",1996-04-02,2.7125
"TR",1996-05-20,2.5775
"TR",1996-06-11,2.70666666666667
"TR",1996-07-09,2.885
"TR",1996-08-05,3.205
"TR",1996-09-06,2.835
"TR",1996-09-30,2.70333333333333
"TR",1996-11-07,2.8225
"TR",1997-01-24,2.7325
"TR",1997-02-21,2.5475
"TR",1997-04-09,2.6275
"TR",1997-05-13,2.605
"TR",1997-06-05,2.66166666666667
"TR",1997-07-02,2.91666666666667
"TR",1997-07-30,3.07166666666667
"TR",1997-08-26,2.8
"TR",1997-09-23,2.79166666666667
"TR",1997-10-23,2.662
"TR",1997-11-11,2.7975
"TR",1998-01-16,2.6525
"TR",1998-02-20,2.6575
"TR",1998-03-20,2.69
"TR",1998-04-21,2.5575
"TR",1998-05-21,2.58166666666667
"TR",1998-06-16,5.32
"TR",1998-07-16,2.79333333333333
"TR",1998-08-13,2.825
"TR",1998-09-11,2.945
"TR",1998-10-08,2.80833333333333
"TR",1998-11-13,2.94
"TR",1999-01-20,2.7
"TR",1999-02-26,2.72
"TR",1999-03-26,2.6975
"TR",1999-05-10,2.66
"TR",1999-06-08,2.785
"TR",1999-06-29,2.83571428571429
