lakeid,year,daynum,sampledate,depth,event,wtemp,o2,o2sat,firstopen,datefirstopen
TB,1984,199,7/17/84,7,Chem,4.2,0.1,0.8,110,4/19/84
TB,1984,214,8/1/84,0,Chem,24,8.3,104.7,110,4/19/84
TB,1984,214,8/1/84,0,Chem,,,,110,4/19/84
TB,1984,214,8/1/84,1,Chem,22.6,8.1,99.5,110,4/19/84
TB,1984,214,8/1/84,2,Chem,14.8,0.2,2.1,110,4/19/84
TB,1984,214,8/1/84,2,Chem,,,,110,4/19/84
TB,1984,214,8/1/84,3,Chem,7.9,0.2,1.8,110,4/19/84
TB,1984,214,8/1/84,4,Chem,5.5,0.2,1.7,110,4/19/84
TB,1984,214,8/1/84,5,Chem,4.7,0.2,1.6,110,4/19/84
TB,1984,214,8/1/84,6,Chem,4.5,0.2,1.6,110,4/19/84
TB,1984,214,8/1/84,7,Chem,4.4,0.2,1.6,110,4/19/84
TB,1984,228,8/15/84,0,Quarterly,25.3,7.8,100.8,110,4/19/84
TB,1984,228,8/15/84,0,Quarterly,,,,110,4/19/84
TB,1984,228,8/15/84,1,Quarterly,22.7,6.9,84.9,110,4/19/84
TB,1984,228,8/15/84,2,Quarterly,17,0.3,3.3,110,4/19/84
TB,1984,228,8/15/84,3,Quarterly,8.9,0.2,1.8,110,4/19/84
TB,1984,228,8/15/84,3,Quarterly,,,,110,4/19/84
TB,1984,228,8/15/84,4,Quarterly,5.7,0.2,1.7,110,4/19/84
TB,1984,228,8/15/84,5,Quarterly,5.1,0.2,1.7,110,4/19/84
TB,1984,228,8/15/84,6,Quarterly,4.7,0.2,1.6,110,4/19/84
TB,1984,228,8/15/84,7,Quarterly,4.5,0.2,1.6,110,4/19/84
TB,1984,250,9/6/84,0,Chem,17,7.8,85.6,110,4/19/84
TB,1984,250,9/6/84,1,Chem,16.7,7.1,77.4,110,4/19/84
TB,1984,250,9/6/84,2,Chem,16.3,5.4,58.4,110,4/19/84
TB,1984,250,9/6/84,3,Chem,10.8,0.3,2.9,110,4/19/84
TB,1984,250,9/6/84,3,Chem,,,,110,4/19/84
TB,1984,250,9/6/84,4,Chem,6.8,0.2,1.7,110,4/19/84
TB,1984,250,9/6/84,5,Chem,5.2,0.2,1.7,110,4/19/84
TB,1984,250,9/6/84,6,Chem,4.6,0.2,1.6,110,4/19/84
TB,1984,250,9/6/84,7,Chem,4.5,0.2,1.6,110,4/19/84
TB,1984,271,9/27/84,0,Chem,14.5,7.8,81.2,110,4/19/84
TB,1984,271,9/27/84,1,Chem,12.5,6.3,62.7,110,4/19/84
TB,1984,271,9/27/84,2,Chem,12.2,6.1,60.3,110,4/19/84
TB,1984,271,9/27/84,3,Chem,11.5,0.6,5.8,110,4/19/84
TB,1984,271,9/27/84,4,Chem,7.2,0.2,1.8,110,4/19/84
TB,1984,271,9/27/84,4,Chem,,,,110,4/19/84
TB,1984,271,9/27/84,5,Chem,5.5,0.2,1.7,110,4/19/84
TB,1984,271,9/27/84,5,Chem,,,,110,4/19/84
TB,1984,271,9/27/84,6,Chem,4.8,0.2,1.7,110,4/19/84
TB,1984,271,9/27/84,7,Chem,4.5,0.2,1.6,110,4/19/84
TB,1984,291,10/17/84,0,Chem,12.8,7.9,79.2,110,4/19/84
TB,1984,291,10/17/84,0,Chem,,,,110,4/19/84
TB,1984,291,10/17/84,1,Chem,12,7.2,70.9,110,4/19/84
TB,1984,291,10/17/84,2,Chem,11.3,5.7,55.2,110,4/19/84
TB,1984,291,10/17/84,3,Chem,9.8,5.3,49.6,110,4/19/84
TB,1984,291,10/17/84,4,Chem,8,0.3,2.7,110,4/19/84
TB,1984,291,10/17/84,4,Chem,,,,110,4/19/84
TB,1984,291,10/17/84,5,Chem,5.6,0.3,2.5,110,4/19/84
TB,1984,291,10/17/84,6,Chem,4.8,0.2,1.7,110,4/19/84
TB,1984,291,10/17/84,7,Chem,4.5,0.2,1.6,110,4/19/84
TB,1984,313,11/8/84,0,Quarterly,4.9,4.2,34.8,110,4/19/84
TB,1984,313,11/8/84,0,Quarterly,,,,110,4/19/84
TB,1984,313,11/8/84,1,Quarterly,4.7,4.2,34.6,110,4/19/84
TB,1984,313,11/8/84,2,Quarterly,4.3,4,32.7,110,4/19/84
TB,1984,313,11/8/84,3,Quarterly,4.1,4,32.5,110,4/19/84
TB,1984,313,11/8/84,4,Quarterly,4.1,4,32.5,110,4/19/84
TB,1984,313,11/8/84,5,Quarterly,4.1,3.9,31.7,110,4/19/84
TB,1984,313,11/8/84,5,Quarterly,,,,110,4/19/84
TB,1984,313,11/8/84,6,Quarterly,4.1,3.8,30.9,110,4/19/84
TB,1984,313,11/8/84,7,Quarterly,4.1,3.8,30.9,110,4/19/84
TB,1985,15,1/15/85,0,Chem,0.6,11,81.2,113,4/23/85
TB,1985,15,1/15/85,0,Chem,,,,113,4/23/85
TB,1985,15,1/15/85,1,Chem,1.6,4.5,34.2,113,4/23/85
TB,1985,15,1/15/85,2,Chem,2.6,3.5,27.3,113,4/23/85
TB,1985,15,1/15/85,3,Chem,3.1,2.8,22.1,113,4/23/85
TB,1985,15,1/15/85,3,Chem,,,,113,4/23/85
TB,1985,15,1/15/85,4,Chem,3.3,2.3,18.3,113,4/23/85
TB,1985,15,1/15/85,5,Chem,3.5,0.3,2.4,113,4/23/85
TB,1985,15,1/15/85,6,Chem,3.6,0.3,2.4,113,4/23/85
TB,1985,15,1/15/85,7,Chem,3.6,0.3,2.4,113,4/23/85
TB,1985,58,2/27/85,0,Quarterly,0.2,9.3,67.9,113,4/23/85
TB,1985,58,2/27/85,0,Quarterly,,,,113,4/23/85
TB,1985,58,2/27/85,0.5,Quarterly,,,,113,4/23/85
TB,1985,58,2/27/85,0.5,Quarterly,,,,113,4/23/85
TB,1985,58,2/27/85,1,Quarterly,0.9,5.1,38,113,4/23/85
TB,1985,58,2/27/85,2,Quarterly,2.3,2.9,22.4,113,4/23/85
TB,1985,58,2/27/85,3,Quarterly,3,1.9,15,113,4/23/85
TB,1985,58,2/27/85,4,Quarterly,3.4,0.4,3.2,113,4/23/85
TB,1985,58,2/27/85,5,Quarterly,3.6,0.2,1.6,113,4/23/85
TB,1985,58,2/27/85,5,Quarterly,,,,113,4/23/85
TB,1985,58,2/27/85,6,Quarterly,3.7,0.2,1.6,113,4/23/85
TB,1985,58,2/27/85,7,Quarterly,3.8,0.2,1.6,113,4/23/85
TB,1985,84,3/25/85,0,Chem,1.4,11.4,86.1,113,4/23/85
TB,1985,84,3/25/85,0,Chem,,,,113,4/23/85
TB,1985,84,3/25/85,0.5,Chem,,,,113,4/23/85
TB,1985,84,3/25/85,1,Chem,1.5,7.7,58.3,113,4/23/85
TB,1985,84,3/25/85,2,Chem,2.5,2.7,21,113,4/23/85
TB,1985,84,3/25/85,3,Chem,3.1,0.5,4,113,4/23/85
TB,1985,84,3/25/85,3,Chem,,,,113,4/23/85
TB,1985,84,3/25/85,4,Chem,3.6,0.3,2.4,113,4/23/85
TB,1985,84,3/25/85,5,Chem,3.6,0.3,2.4,113,4/23/85
TB,1985,84,3/25/85,6,Chem,3.8,0.3,2.4,113,4/23/85
TB,1985,84,3/25/85,7,Chem,3.9,0.3,2.4,113,4/23/85
TB,1985,100,4/10/85,0,Non-chem,,,,113,4/23/85
TB,1985,100,4/10/85,1,Non-chem,,,,113,4/23/85
TB,1985,100,4/10/85,2,Non-chem,,,,113,4/23/85
TB,1985,100,4/10/85,5,Non-chem,,,,113,4/23/85
TB,1985,100,4/10/85,7,Non-chem,,,,113,4/23/85
TB,1985,119,4/29/85,0,Quarterly,12.9,9.6,96.5,113,4/23/85
TB,1985,119,4/29/85,0,Quarterly,,,,113,4/23/85
TB,1985,119,4/29/85,1,Quarterly,7.1,4.7,41.2,113,4/23/85
TB,1985,119,4/29/85,2,Quarterly,4.3,2.4,19.6,113,4/23/85
TB,1985,119,4/29/85,2,Quarterly,,,,113,4/23/85
TB,1985,119,4/29/85,3,Quarterly,4.1,2.2,17.9,113,4/23/85
TB,1985,119,4/29/85,3,Quarterly,,,,113,4/23/85
TB,1985,119,4/29/85,4,Quarterly,3.9,0.2,1.6,113,4/23/85
TB,1985,119,4/29/85,5,Quarterly,3.8,0.1,0.8,113,4/23/85
TB,1985,119,4/29/85,6,Quarterly,3.9,0.1,0.8,113,4/23/85
TB,1985,119,4/29/85,7,Quarterly,3.9,0.5,4,113,4/23/85
TB,1985,133,5/13/85,0,Chem,21.4,7.7,92.4,113,4/23/85
TB,1985,133,5/13/85,1,Chem,13.6,7,71.4,113,4/23/85
TB,1985,133,5/13/85,2,Chem,5.3,1.5,12.6,113,4/23/85
TB,1985,133,5/13/85,2,Chem,,,,113,4/23/85
TB,1985,133,5/13/85,3,Chem,4.1,0.1,0.8,113,4/23/85
TB,1985,133,5/13/85,3,Chem,,,,113,4/23/85
TB,1985,133,5/13/85,4,Chem,4.1,0.1,0.8,113,4/23/85
TB,1985,133,5/13/85,5,Chem,4.1,0.1,0.8,113,4/23/85
TB,1985,133,5/13/85,6,Chem,4,0.1,0.8,113,4/23/85
TB,1985,133,5/13/85,7,Chem,4,0.1,0.8,113,4/23/85
TB,1985,133,5/13/85,7,Chem,,,,113,4/23/85
TB,1985,151,5/31/85,0,Chem,17.1,8.4,92.4,113,4/23/85
TB,1985,151,5/31/85,1,Chem,16.3,6.8,73.6,113,4/23/85
TB,1985,151,5/31/85,2,Chem,5.3,0.2,1.7,113,4/23/85
TB,1985,151,5/31/85,2,Chem,,,,113,4/23/85
TB,1985,151,5/31/85,3,Chem,4.5,0.2,1.6,113,4/23/85
TB,1985,151,5/31/85,4,Chem,4.4,0.2,1.6,113,4/23/85
TB,1985,151,5/31/85,5,Chem,4.3,0.2,1.6,113,4/23/85
TB,1985,151,5/31/85,5,Chem,,,,113,4/23/85
TB,1985,151,5/31/85,6,Chem,4.2,0.2,1.6,113,4/23/85
TB,1985,151,5/31/85,7,Chem,4.2,0.2,1.6,113,4/23/85
TB,1985,163,6/12/85,0,Chem,19.8,8.3,96.5,113,4/23/85
TB,1985,163,6/12/85,0,Chem,,,,113,4/23/85
TB,1985,163,6/12/85,1,Chem,16.6,7.5,81.6,113,4/23/85
TB,1985,163,6/12/85,2,Chem,8.9,0.7,6.4,113,4/23/85
TB,1985,163,6/12/85,2,Chem,,,,113,4/23/85
TB,1985,163,6/12/85,3,Chem,4.8,0.2,1.7,113,4/23/85
TB,1985,163,6/12/85,4,Chem,4.5,0.2,1.6,113,4/23/85
TB,1985,163,6/12/85,5,Chem,4.3,0.2,1.6,113,4/23/85
TB,1985,163,6/12/85,6,Chem,4.2,0.2,1.6,113,4/23/85
TB,1985,163,6/12/85,7,Chem,4.2,0.2,1.6,113,4/23/85
TB,1985,178,6/27/85,0,Chem,23,8.3,102.7,113,4/23/85
TB,1985,178,6/27/85,0,Chem,,,,113,4/23/85
TB,1985,178,6/27/85,1,Chem,18.6,8.8,99.8,113,4/23/85
TB,1985,178,6/27/85,2,Chem,9.7,0.2,1.9,113,4/23/85
TB,1985,178,6/27/85,3,Chem,5.7,0.1,0.8,113,4/23/85
TB,1985,178,6/27/85,3,Chem,,,,113,4/23/85
TB,1985,178,6/27/85,4,Chem,4.5,0.1,0.8,113,4/23/85
TB,1985,178,6/27/85,5,Chem,4.4,0.1,0.8,113,4/23/85
TB,1985,178,6/27/85,6,Chem,4.4,0.1,0.8,113,4/23/85
TB,1985,178,6/27/85,7,Chem,4.3,0.1,0.8,113,4/23/85
TB,1985,192,7/11/85,0,Chem,23.8,7.6,95.5,113,4/23/85
TB,1985,192,7/11/85,0,Chem,,,,113,4/23/85
TB,1985,192,7/11/85,1,Chem,19.9,7.4,86.2,113,4/23/85
TB,1985,192,7/11/85,2,Chem,11.3,0.2,1.9,113,4/23/85
TB,1985,192,7/11/85,3,Chem,6.4,0.1,0.9,113,4/23/85
TB,1985,192,7/11/85,4,Chem,4.7,0.1,0.8,113,4/23/85
TB,1985,192,7/11/85,5,Chem,4.4,0.1,0.8,113,4/23/85
TB,1985,192,7/11/85,6,Chem,4.4,0.1,0.8,113,4/23/85
TB,1985,192,7/11/85,7,Chem,4.3,0.1,0.8,113,4/23/85
TB,1985,192,7/11/85,7,Chem,,,,113,4/23/85
TB,1985,205,7/24/85,0,Chem,21.9,7.3,88.4,113,4/23/85
TB,1985,205,7/24/85,0,Chem,,,,113,4/23/85
TB,1985,205,7/24/85,1,Chem,21.2,7,83.6,113,4/23/85
TB,1985,205,7/24/85,2,Chem,13.3,0.3,3,113,4/23/85
TB,1985,205,7/24/85,3,Chem,7.1,0.3,2.6,113,4/23/85
TB,1985,205,7/24/85,4,Chem,4.9,0.3,2.5,113,4/23/85
TB,1985,205,7/24/85,5,Chem,4.5,0.3,2.5,113,4/23/85
TB,1985,205,7/24/85,6,Chem,4.3,0.3,2.4,113,4/23/85
TB,1985,205,7/24/85,7,Chem,4.3,0.3,2.4,113,4/23/85
TB,1985,205,7/24/85,7,Chem,,,,113,4/23/85
TB,1985,218,8/6/85,0,Chem,23.4,6.9,86,113,4/23/85
TB,1985,218,8/6/85,0,Chem,,,,113,4/23/85
TB,1985,218,8/6/85,1,Chem,22.6,6.8,83.5,113,4/23/85
TB,1985,218,8/6/85,2,Chem,14.1,0.2,2.1,113,4/23/85
TB,1985,218,8/6/85,3,Chem,7.6,0.1,0.9,113,4/23/85
TB,1985,218,8/6/85,4,Chem,5.2,0.1,0.8,113,4/23/85
TB,1985,218,8/6/85,5,Chem,4.5,0.1,0.8,113,4/23/85
TB,1985,218,8/6/85,6,Chem,4.4,0.1,0.8,113,4/23/85
TB,1985,218,8/6/85,7,Chem,4.4,0.1,0.8,113,4/23/85
TB,1985,218,8/6/85,7,Chem,,,,113,4/23/85
TB,1985,233,8/21/85,0,Quarterly,16.5,6.4,69.5,113,4/23/85
TB,1985,233,8/21/85,0,Quarterly,,,,113,4/23/85
TB,1985,233,8/21/85,1,Quarterly,16.5,6.2,67.3,113,4/23/85
TB,1985,233,8/21/85,2,Quarterly,14.9,0.2,2.1,113,4/23/85
TB,1985,233,8/21/85,3,Quarterly,8.8,0.2,1.8,113,4/23/85
TB,1985,233,8/21/85,4,Quarterly,5.7,0.1,0.8,113,4/23/85
TB,1985,233,8/21/85,5,Quarterly,4.9,0.1,0.8,113,4/23/85
TB,1985,233,8/21/85,6,Quarterly,4.6,0.1,0.8,113,4/23/85
TB,1985,233,8/21/85,7,Quarterly,4.4,0.1,0.8,113,4/23/85
TB,1985,233,8/21/85,7,Quarterly,,,,113,4/23/85
TB,1985,252,9/9/85,0,Chem,18.8,7.5,85.4,113,4/23/85
TB,1985,252,9/9/85,1,Chem,18.7,7.1,80.7,113,4/23/85
TB,1985,252,9/9/85,2,Chem,14.4,0.2,2.1,113,4/23/85
TB,1985,252,9/9/85,3,Chem,9.4,0.1,0.9,113,4/23/85
TB,1985,252,9/9/85,3,Chem,,,,113,4/23/85
TB,1985,252,9/9/85,4,Chem,6.2,0.1,0.9,113,4/23/85
TB,1985,252,9/9/85,5,Chem,4.9,0.1,0.8,113,4/23/85
TB,1985,252,9/9/85,6,Chem,4.5,0.1,0.8,113,4/23/85
TB,1985,252,9/9/85,6.5,Chem,,,,113,4/23/85
TB,1985,252,9/9/85,7,Chem,4.4,0.1,0.8,113,4/23/85
TB,1985,274,10/1/85,0,Chem,9.5,5.4,50.2,113,4/23/85
TB,1985,274,10/1/85,1,Chem,9.4,5.6,51.9,113,4/23/85
TB,1985,274,10/1/85,2,Chem,9.4,5.8,53.8,113,4/23/85
TB,1985,274,10/1/85,3,Chem,9.3,5.5,50.9,113,4/23/85
TB,1985,274,10/1/85,4,Chem,6.8,0.3,2.6,113,4/23/85
TB,1985,274,10/1/85,5,Chem,5,0.2,1.7,113,4/23/85
TB,1985,274,10/1/85,5,Chem,,,,113,4/23/85
TB,1985,274,10/1/85,6,Chem,4.4,0.2,1.6,113,4/23/85
TB,1985,274,10/1/85,7,Chem,4.2,0.2,1.6,113,4/23/85
TB,1985,296,10/23/85,0,Chem,8.5,7.2,65.3,113,4/23/85
TB,1985,296,10/23/85,0,Chem,,,,113,4/23/85
TB,1985,296,10/23/85,1,Chem,8,6.6,59.2,113,4/23/85
TB,1985,296,10/23/85,2,Chem,7.1,6.3,55.2,113,4/23/85
TB,1985,296,10/23/85,3,Chem,7,6.4,56,113,4/23/85
TB,1985,296,10/23/85,4,Chem,6.9,0.7,6.1,113,4/23/85
TB,1985,296,10/23/85,5,Chem,5.1,0.2,1.7,113,4/23/85
TB,1985,296,10/23/85,6,Chem,4.3,0.1,0.8,113,4/23/85
TB,1985,296,10/23/85,7,Chem,4.2,0.1,0.8,113,4/23/85
TB,1985,296,10/23/85,7,Chem,,,,113,4/23/85
TB,1985,316,11/12/85,0,Quarterly,3.6,4.5,36.1,113,4/23/85
TB,1985,316,11/12/85,0,Quarterly,,,,113,4/23/85
TB,1985,316,11/12/85,1,Quarterly,3.7,4.4,35.4,113,4/23/85
TB,1985,316,11/12/85,2,Quarterly,3.7,4.4,35.4,113,4/23/85
TB,1985,316,11/12/85,3,Quarterly,3.7,4.4,35.4,113,4/23/85
TB,1985,316,11/12/85,3,Quarterly,,,,113,4/23/85
TB,1985,316,11/12/85,4,Quarterly,3.7,4.4,35.4,113,4/23/85
TB,1985,316,11/12/85,5,Quarterly,3.7,4.3,34.6,113,4/23/85
TB,1985,316,11/12/85,6,Quarterly,3.8,4.3,34.6,113,4/23/85
TB,1985,316,11/12/85,7,Quarterly,3.7,4.3,34.6,113,4/23/85
TB,1986,10,1/10/86,0,Chem,1.1,1.2,9,104,4/14/86
TB,1986,10,1/10/86,0.5,Chem,,,,104,4/14/86
TB,1986,10,1/10/86,1,Chem,1.8,1,7.6,104,4/14/86
TB,1986,10,1/10/86,2,Chem,3,0.2,1.6,104,4/14/86
TB,1986,10,1/10/86,3,Chem,3.7,0.2,1.6,104,4/14/86
TB,1986,10,1/10/86,4,Chem,3.8,0.1,0.8,104,4/14/86
TB,1986,10,1/10/86,5,Chem,3.8,0.1,0.8,104,4/14/86
TB,1986,10,1/10/86,5,Chem,,,,104,4/14/86
TB,1986,10,1/10/86,6,Chem,3.9,0.1,0.8,104,4/14/86
TB,1986,10,1/10/86,6.5,Chem,,,,104,4/14/86
TB,1986,10,1/10/86,6.5,Chem,,,,104,4/14/86
TB,1986,10,1/10/86,7,Chem,4,0.1,0.8,104,4/14/86
TB,1986,10,1/10/86,7,Chem,,,,104,4/14/86
TB,1986,56,2/25/86,0,Quarterly,0.4,0.1,0.7,104,4/14/86
TB,1986,56,2/25/86,0.5,Quarterly,,,,104,4/14/86
TB,1986,56,2/25/86,1,Quarterly,0.9,0.1,0.7,104,4/14/86
TB,1986,56,2/25/86,2,Quarterly,2.4,0.1,0.8,104,4/14/86
TB,1986,56,2/25/86,3,Quarterly,3.3,0.1,0.8,104,4/14/86
TB,1986,56,2/25/86,3,Quarterly,,,,104,4/14/86
TB,1986,56,2/25/86,4,Quarterly,3.7,0.1,0.8,104,4/14/86
TB,1986,56,2/25/86,5,Quarterly,3.8,0.1,0.8,104,4/14/86
TB,1986,56,2/25/86,6,Quarterly,3.9,0.1,0.8,104,4/14/86
TB,1986,56,2/25/86,7,Quarterly,3.9,0.1,0.8,104,4/14/86
TB,1986,56,2/25/86,7,Quarterly,,,,104,4/14/86
TB,1986,90,3/31/86,0,Chem,0.4,9.2,67.5,104,4/14/86
TB,1986,90,3/31/86,1,Chem,0.4,0.6,4.4,104,4/14/86
TB,1986,90,3/31/86,2,Chem,1.8,0.3,2.3,104,4/14/86
TB,1986,90,3/31/86,3,Chem,3.2,0.3,2.4,104,4/14/86
TB,1986,90,3/31/86,3,Chem,,,,104,4/14/86
TB,1986,90,3/31/86,4,Chem,3.6,0.2,1.6,104,4/14/86
TB,1986,90,3/31/86,5,Chem,3.8,0.2,1.6,104,4/14/86
TB,1986,90,3/31/86,6,Chem,3.9,0.2,1.6,104,4/14/86
TB,1986,90,3/31/86,7,Chem,4,0.2,1.6,104,4/14/86
TB,1986,90,3/31/86,7,Chem,,,,104,4/14/86
TB,1986,111,4/21/86,0,Quarterly,9.1,8.5,78.2,104,4/14/86
TB,1986,111,4/21/86,1,Quarterly,8,8.2,73.5,104,4/14/86
TB,1986,111,4/21/86,2,Quarterly,4.1,1.6,13,104,4/14/86
TB,1986,111,4/21/86,2,Quarterly,,,,104,4/14/86
TB,1986,111,4/21/86,3,Quarterly,4.1,0.8,6.5,104,4/14/86
TB,1986,111,4/21/86,3,Quarterly,,,,104,4/14/86
TB,1986,111,4/21/86,4,Quarterly,4,0.4,3.2,104,4/14/86
TB,1986,111,4/21/86,5,Quarterly,3.8,0.3,2.4,104,4/14/86
TB,1986,111,4/21/86,6,Quarterly,3.7,0.2,1.6,104,4/14/86
TB,1986,111,4/21/86,7,Quarterly,3.8,0.2,1.6,104,4/14/86
TB,1986,126,5/6/86,0,Non-chem,15,9.3,97.8,104,4/14/86
TB,1986,126,5/6/86,0,Non-chem,,,,104,4/14/86
TB,1986,126,5/6/86,1,Non-chem,10.2,9.2,86.9,104,4/14/86
TB,1986,126,5/6/86,2,Non-chem,4.9,0.8,6.6,104,4/14/86
TB,1986,126,5/6/86,3,Non-chem,4.3,0.2,1.6,104,4/14/86
TB,1986,126,5/6/86,4,Non-chem,4,0.2,1.6,104,4/14/86
TB,1986,126,5/6/86,5,Non-chem,3.9,0.2,1.6,104,4/14/86
TB,1986,126,5/6/86,6,Non-chem,3.9,0.2,1.6,104,4/14/86
TB,1986,126,5/6/86,7,Non-chem,3.7,0.3,2.4,104,4/14/86
TB,1986,141,5/21/86,0,Chem,18.1,8.9,99.9,104,4/14/86
TB,1986,141,5/21/86,1,Chem,14.1,5.6,57.8,104,4/14/86
TB,1986,141,5/21/86,2,Chem,5.8,0.5,4.2,104,4/14/86
TB,1986,141,5/21/86,3,Chem,4.3,0.4,3.3,104,4/14/86
TB,1986,141,5/21/86,3,Chem,,,,104,4/14/86
TB,1986,141,5/21/86,4,Chem,4,0.4,3.2,104,4/14/86
TB,1986,141,5/21/86,5,Chem,3.9,0.4,3.2,104,4/14/86
TB,1986,141,5/21/86,5,Chem,,,,104,4/14/86
TB,1986,141,5/21/86,6,Chem,3.9,0.4,3.2,104,4/14/86
TB,1986,141,5/21/86,7,Chem,3.8,0.4,3.2,104,4/14/86
TB,1986,154,6/3/86,0,Non-chem,21.4,7.9,94.8,104,4/14/86
TB,1986,154,6/3/86,1,Non-chem,16.6,3.4,37,104,4/14/86
TB,1986,154,6/3/86,2,Non-chem,7.6,0.8,7.1,104,4/14/86
TB,1986,154,6/3/86,3,Non-chem,4.7,0.5,4.1,104,4/14/86
TB,1986,154,6/3/86,4,Non-chem,4.2,0.5,4.1,104,4/14/86
TB,1986,154,6/3/86,5,Non-chem,4,0.5,4,104,4/14/86
TB,1986,154,6/3/86,6,Non-chem,3.9,0.5,4,104,4/14/86
TB,1986,154,6/3/86,7,Non-chem,4,0.4,3.2,104,4/14/86
TB,1986,154,6/3/86,7,Non-chem,,,,104,4/14/86
TB,1986,167,6/16/86,0,Chem,19.5,7.9,91.3,104,4/14/86
TB,1986,167,6/16/86,1,Chem,17.5,5.4,59.9,104,4/14/86
TB,1986,167,6/16/86,2,Chem,8.4,0.5,4.5,104,4/14/86
TB,1986,167,6/16/86,2,Chem,,,,104,4/14/86
TB,1986,167,6/16/86,3,Chem,5.2,0.5,4.2,104,4/14/86
TB,1986,167,6/16/86,4,Chem,4.4,0.4,3.3,104,4/14/86
TB,1986,167,6/16/86,5,Chem,4,0.4,3.2,104,4/14/86
TB,1986,167,6/16/86,5,Chem,,,,104,4/14/86
TB,1986,167,6/16/86,6,Chem,3.9,0.3,2.4,104,4/14/86
TB,1986,167,6/16/86,7,Chem,3.9,0.3,2.4,104,4/14/86
TB,1986,182,7/1/86,0,Non-chem,23.6,8.8,110.1,104,4/14/86
TB,1986,182,7/1/86,1,Non-chem,20.2,2.8,32.8,104,4/14/86
TB,1986,182,7/1/86,2,Non-chem,10.8,0.6,5.7,104,4/14/86
TB,1986,182,7/1/86,3,Non-chem,6.1,0.4,3.4,104,4/14/86
TB,1986,182,7/1/86,4,Non-chem,4.7,0.4,3.3,104,4/14/86
TB,1986,182,7/1/86,5,Non-chem,4.3,0.3,2.4,104,4/14/86
TB,1986,182,7/1/86,5,Non-chem,,,,104,4/14/86
TB,1986,182,7/1/86,6,Non-chem,4.1,0.3,2.4,104,4/14/86
TB,1986,182,7/1/86,7,Non-chem,4,0.3,2.4,104,4/14/86
TB,1986,196,7/15/86,0,Chem,20,8.6,100.4,104,4/14/86
TB,1986,196,7/15/86,1,Chem,18.9,5.9,67.3,104,4/14/86
TB,1986,196,7/15/86,2,Chem,12.8,0.3,3,104,4/14/86
TB,1986,196,7/15/86,2,Chem,,,,104,4/14/86
TB,1986,196,7/15/86,3,Chem,6.9,0.3,2.6,104,4/14/86
TB,1986,196,7/15/86,4,Chem,5,0.3,2.5,104,4/14/86
TB,1986,196,7/15/86,5,Chem,4.3,0.3,2.4,104,4/14/86
TB,1986,196,7/15/86,5,Chem,,,,104,4/14/86
TB,1986,196,7/15/86,6,Chem,4.2,0.3,2.4,104,4/14/86
TB,1986,196,7/15/86,7,Chem,4.2,0.3,2.4,104,4/14/86
TB,1986,210,7/29/86,0,Non-chem,28.8,7.7,105.9,104,4/14/86
TB,1986,210,7/29/86,1,Non-chem,22.4,1.5,18.3,104,4/14/86
TB,1986,210,7/29/86,2,Non-chem,14,0.3,3.1,104,4/14/86
TB,1986,210,7/29/86,3,Non-chem,8,0.3,2.7,104,4/14/86
TB,1986,210,7/29/86,4,Non-chem,5.6,0.3,2.5,104,4/14/86
TB,1986,210,7/29/86,5,Non-chem,4.9,0.3,2.5,104,4/14/86
TB,1986,210,7/29/86,6,Non-chem,4.6,0.3,2.5,104,4/14/86
TB,1986,210,7/29/86,7,Non-chem,4.5,0.3,2.5,104,4/14/86
TB,1986,210,7/29/86,7,Non-chem,,,,104,4/14/86
TB,1986,225,8/13/86,0,Quarterly,22.1,7.8,94.9,104,4/14/86
TB,1986,225,8/13/86,1,Quarterly,20,6.2,72.4,104,4/14/86
TB,1986,225,8/13/86,2,Quarterly,14,0.1,1,104,4/14/86
TB,1986,225,8/13/86,3,Quarterly,8.1,0.1,0.9,104,4/14/86
TB,1986,225,8/13/86,4,Quarterly,5.6,0.1,0.8,104,4/14/86
TB,1986,225,8/13/86,5,Quarterly,4.7,0.1,0.8,104,4/14/86
TB,1986,225,8/13/86,5,Quarterly,,,,104,4/14/86
TB,1986,225,8/13/86,6,Quarterly,4.3,0.1,0.8,104,4/14/86
TB,1986,225,8/13/86,7,Quarterly,4.3,0.1,0.8,104,4/14/86
TB,1986,238,8/26/86,0,Non-chem,19.5,8.3,95.9,104,4/14/86
TB,1986,238,8/26/86,1,Non-chem,18.7,4.7,53.4,104,4/14/86
TB,1986,238,8/26/86,2,Non-chem,14.5,0.2,2.1,104,4/14/86
TB,1986,238,8/26/86,3,Non-chem,8,0.2,1.8,104,4/14/86
TB,1986,238,8/26/86,4,Non-chem,6,0.2,1.7,104,4/14/86
TB,1986,238,8/26/86,5,Non-chem,4.7,0.2,1.6,104,4/14/86
TB,1986,238,8/26/86,6,Non-chem,4.4,0.2,1.6,104,4/14/86
TB,1986,238,8/26/86,7,Non-chem,4.4,0.2,1.6,104,4/14/86
TB,1986,238,8/26/86,7,Non-chem,,,,104,4/14/86
TB,1986,251,9/8/86,0,Chem,14.8,6.8,71.2,104,4/14/86
TB,1986,251,9/8/86,1,Chem,14.5,6.6,68.7,104,4/14/86
TB,1986,251,9/8/86,2,Chem,13.5,0.2,2,104,4/14/86
TB,1986,251,9/8/86,3,Chem,8.3,0.2,1.8,104,4/14/86
